player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0036555,C.Hubbard,CAR,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,33,1,0,0,2,-1.1571509935893118,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.3,9.3
00-0036555,C.Hubbard,CAR,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,8,40,0,0,0,1,-1.507296298048459,0,1,1,1,0,0,0,-7,8,0,-1.3096024114638567,0,-0.14285714285714285,0.027777777777777776,-0.024475524475524476,0.02453379953379953,0,4.1000000000000005,5.1000000000000005
00-0036555,C.Hubbard,CAR,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,9,0,0,0,2,-0.5792991344351321,0,0,1,0,0,0,0,-3,0,0,-0.7247816855087876,0,-0,0.023255813953488372,-0.008287292817679558,0.02908261595785687,0,0.9,0.9
00-0036555,C.Hubbard,CAR,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,17,55,1,0,0,4,-0.8656989396549761,0,3,4,13,0,0,0,-9,18,1,-2.7748254941543564,0,-1.4444444444444444,0.16666666666666666,-0.1,0.18,0,12.8,15.8
00-0036555,C.Hubbard,CAR,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,48,0,0,0,3,-0.23184167221188545,0,2,2,8,1,0,0,-2,10,2,2.5164647685014643,0,-4,0.047619047619047616,-0.007067137809187279,0.06648157496214033,0,11.600000000000001,13.600000000000001
00-0036556,B.Jordan,HOU,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,41,1,0,0,31,15,2,1.9704153360216878,0,1.3225806451612903,0.1111111111111111,0.12863070539419086,0.25670816044260025,0,10.100000000000001,13.100000000000001
00-0036556,B.Jordan,HOU,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,9,0,0,0,4,5,0,-0.20461329421959817,0,2.25,0.05,0.013201320132013201,0.08424092409240926,0,0.9,2.9
00-0036556,B.Jordan,HOU,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,7,0,0,0,24,0,1,-0.2545966400827391,0,0.2916666666666667,0.13043478260869565,0.2608695652173913,0.3782608695652173,0,0.7000000000000001,1.7000000000000002
00-0036556,B.Jordan,HOU,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,23,1,0,0,6,17,1,3.2319886569166556,0,3.8333333333333335,0.11538461538461539,0.0273972602739726,0.1922550052687039,0,8.3,11.3
00-0036556,B.Jordan,HOU,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,7,0,0,0,35,7,0,-2.3244489079806954,0,0.2,0.15384615384615385,0.3017241379310345,0.4419761273209549,0,0.7000000000000001,2.7
00-0036556,B.Jordan,HOU,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,26,1,0,0,38,11,2,-3.9692101285909303,0,0.6842105263157895,0.14583333333333334,0.14393939393939395,0.31950757575757577,0,8.6,12.6
00-0036556,B.Jordan,HOU,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,56,0,0,0,18,38,4,7.3731220193440095,0,3.111111111111111,0.14814814814814814,0.0861244019138756,0.28250930356193515,0,5.6000000000000005,9.600000000000001
00-0036556,B.Jordan,HOU,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,3,6,0,-0.03602447087178007,0,3,0.03333333333333333,0.017341040462427744,0.06213872832369942,0,0.9,1.9
00-0036560,T.Doyle,BUF,2021,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,1,0,1,0.8651684420765378,0,1,0.04,0.004347826086956522,0.06304347826086956,0,6.1,7.1
00-0036564,T.Hufanga,SF,2021,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,1,6,6
00-0036567,E.Mitchell,SF,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,19,104,1,0,0,4,1.1689587921719067,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.4,16.4
00-0036567,E.Mitchell,SF,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,17,42,0,0,0,3,-6.227586295650811,0,2,2,11,0,0,0,-8,19,1,0.34855847083963454,0,-1.375,0.06666666666666667,-0.06722689075630252,0.05294117647058825,0,5.300000000000001,7.300000000000001
00-0036567,E.Mitchell,SF,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,43,0,0,0,3,-0.9724181090132333,0,2,2,19,0,0,0,-3,22,1,1.2851684913039207,0,-6.333333333333333,0.07142857142857142,-0.011538461538461539,0.09906593406593406,0,6.2,8.2
00-0036567,E.Mitchell,SF,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,18,107,1,0,0,5,1.875333953415975,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.700000000000003,16.700000000000003
00-0036567,E.Mitchell,SF,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,18,137,1,0,0,6,3.2065184338134713,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.700000000000003,19.700000000000003
00-0036567,E.Mitchell,SF,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,8,36,0,0,0,2,-0.15132046025246382,0,5,5,43,0,0,0,1,42,1,1.8063740393263288,0,43,0.1282051282051282,0.002881844380403458,0.19432498337397472,0,7.9,12.9
00-0036567,E.Mitchell,SF,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,27,91,0,0,0,4,-7.481540705106454,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.1,9.1
00-0036567,E.Mitchell,SF,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,27,133,1,0,0,7,2.473811762453584,0,5,6,35,0,0,0,1,36,1,-0.18505616066977382,0,35,0.23076923076923078,0.004405286343612335,0.3492375465943748,0,22.8,27.8
00-0036567,E.Mitchell,SF,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,22,66,1,0,0,5,-4.133871229481883,0,3,3,18,0,0,0,-7,25,1,-0.5332776923896745,0,-2.5714285714285716,0.1,-0.03211009174311927,0.12752293577981655,0,14.4,17.4
00-0036567,E.Mitchell,SF,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,21,119,0,0,0,5,-3.064998839603504,0,2,2,11,1,0,0,4,7,1,1.388306652836036,0,2.75,0.08695652173913043,0.0149812734082397,0.14092167399446343,0,19,21
00-0036567,E.Mitchell,SF,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,21,85,0,0,0,3,-18.08343292045174,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,8.5,8.5
00-0036567,E.Mitchell,SF,2021,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,27,96,1,0,0,5,-3.2671420364058577,0,1,2,-11,0,0,0,-9,-1,0,-3.106239032931626,0,1.2222222222222223,0.08,-0.05844155844155844,0.07909090909090909,0,14.5,15.5
00-0036567,E.Mitchell,SF,2021,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,17,53,0,0,0,2,-5.839848657487892,0,3,4,18,0,0,0,6,14,1,-0.102639242017176,0,3,0.2222222222222222,0.05217391304347826,0.3698550724637681,0,7.1000000000000005,10.100000000000001
00-0036567,E.Mitchell,SF,2021,21,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,11,20,0,0,0,1,-5.420410568942316,0,3,3,50,0,0,0,6,44,3,3.538802067283541,0,8.333333333333334,0.10344827586206896,0.03680981595092025,0.18093928495874761,0,7,10
00-0036569,G.Brightwell,NYG,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,1,5,0,-0.13546320830937475,0,6,0.027777777777777776,0.0032679738562091504,0.04395424836601307,0,0.6000000000000001,1.6
00-0036569,G.Brightwell,NYG,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,0,0.1501470827497542,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.4,0.4
00-0036572,S.Smith,CAR,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,20,0,0,0,-8,28,1,1.1528866407461464,0,0,0.05128205128205128,-0.019138755980861243,0.06352594773647406,0,2,4
00-0036572,S.Smith,CAR,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-3,0,0,0,0,-1.4008803889155388,0,0,2,0,0,0,0,27,0,0,-1.7627728391089477,0,0,0.05263157894736842,0.09215017064846416,0.14345248787497755,0,-0.30000000000000004,-0.30000000000000004
00-0036572,S.Smith,CAR,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,-2,0,0,0,-3,1,0,-0.7558852662332356,0,0,0.041666666666666664,-0.024390243902439025,0.04542682926829268,0,-0.2,0.8
00-0036572,S.Smith,CAR,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,86,0,0,0,60,42,2,-0.09862944559426978,0,1.4333333333333333,0.11627906976744186,0.16574585635359115,0.2904407040986766,0,8.6,11.6
00-0036572,S.Smith,CAR,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,-2,0,0,-1.0504950411850587,0,0,0.041666666666666664,-0.022222222222222223,0.04694444444444444,0,0,0
00-0036582,N.McCrary,BAL,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-1,0,0,0,0,-0.7256364240311086,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.1,-0.1
00-0036613,J.Waddle,MIA,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,61,1,0,0,49,25,3,2.6786435777903534,0,1.2448979591836735,0.18518518518518517,0.1952191235059761,0.414431164231961,0,12.100000000000001,16.1
00-0036613,J.Waddle,MIA,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,48,0,0,0,19,36,2,-2.293908244173508,0,2.526315789473684,0.19047619047619047,0.09223300970873786,0.3502773925104022,0,4.800000000000001,10.8
00-0036613,J.Waddle,MIA,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,12,13,58,0,1,0,40,30,2,-1.7562688505277038,0,1.45,0.2765957446808511,0.1092896174863388,0.4913963492617137,0,5.800000000000001,17.8
00-0036613,J.Waddle,MIA,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,33,0,0,0,18,20,2,2.7018990081269294,0,1.8333333333333333,0.13333333333333333,0.0782608695652174,0.25478260869565217,0,3.3000000000000003,6.300000000000001
00-0036613,J.Waddle,MIA,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,0,0.13674412574619055,0,2,6,31,0,0,0,29,18,2,-6.039614768181666,0,1.0689655172413792,0.15384615384615385,0.116,0.3119692307692308,0,3.3000000000000003,5.300000000000001
00-0036613,J.Waddle,MIA,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,10,13,70,2,0,0,110,37,6,0.0706482064560987,0,0.6363636363636364,0.2765957446808511,0.2716049382716049,0.6050170738114,0,19,29
00-0036613,J.Waddle,MIA,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,8,83,0,0,0,53,32,6,-1.4705273058498278,0,1.5660377358490567,0.2,0.2190082644628099,0.45330578512396696,0,8.3,15.3
00-0036613,J.Waddle,MIA,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,11,29,0,0,0,100,12,3,-5.942952733100084,0,0.29,0.3055555555555556,0.3787878787878788,0.7234848484848485,0,2.9000000000000004,6.9
00-0036613,J.Waddle,MIA,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,10,83,0,0,0,103,19,5,0.2966083592036739,0,0.8058252427184466,0.25,0.2717678100263852,0.5652374670184697,0,8.3,16.3
00-0036613,J.Waddle,MIA,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,6,61,0,0,0,85,6,4,3.759540398255922,0,0.7176470588235294,0.17647058823529413,0.275974025974026,0.45788770053475936,0,6.1000000000000005,10.100000000000001
00-0036613,J.Waddle,MIA,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,1,0,0,1,0.8903147792443633,0,8,9,65,0,0,0,56,30,4,1.4783450815593824,0,1.1607142857142858,0.2647058823529412,0.3111111111111111,0.6148366013071895,0,12.600000000000001,20.6
00-0036613,J.Waddle,MIA,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,10,137,1,0,0,82,67,6,12.724457763455575,0,1.670731707317073,0.3225806451612903,0.7068965517241379,0.978698553948832,0,19.700000000000003,28.700000000000003
00-0036613,J.Waddle,MIA,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,11,90,0,0,0,87,19,5,5.022621993353823,0,1.0344827586206897,0.2682926829268293,0.3107142857142857,0.619939024390244,0,9,18
00-0036613,J.Waddle,MIA,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,10,12,92,1,0,0,69,57,6,7.025596564344596,0,1.3333333333333333,0.46153846153846156,0.350253807106599,0.9374853572823115,0,15.200000000000001,25.200000000000003
00-0036613,J.Waddle,MIA,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,7,47,0,0,0,63,13,1,-0.5728654506383464,0,0.746031746031746,0.18421052631578946,0.16535433070866143,0.3920638209697472,0,4.7,7.7
00-0036613,J.Waddle,MIA,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,27,1,0,0,30,18,2,1.1721762798842974,0,0.9,0.3333333333333333,0.30303030303030304,0.7121212121212122,0,8.7,13.7
00-0036620,D.Eskridge,SEA,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,22,0,0,0,1,1.7543044037302025,0,1,1,6,0,0,0,6,0,0,0.21648186002857983,0,1,0.047619047619047616,0.028846153846153848,0.09162087912087911,0,2.8000000000000003,3.8000000000000003
00-0036620,D.Eskridge,SEA,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,-4,0,0,0,32,1,0,-2.347259823640343,0,-0.125,0.05263157894736842,0.07048458149779736,0.12828657546951078,0,-0.4,0.6
00-0036620,D.Eskridge,SEA,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,10,0,0,0,15,3,0,-1.4450071952305734,0,0.6666666666666666,0.0967741935483871,0.053763440860215055,0.18279569892473116,0,1,3
00-0036620,D.Eskridge,SEA,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,35,1,0,0,27,8,3,4.798779887758428,0,1.2962962962962963,0.08108108108108109,0.10465116279069768,0.19487743557511,0,9.5,12.5
00-0036620,D.Eskridge,SEA,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,-4,0,0,-0.8046188978478312,0,0,0.03571428571428571,-0.011142061281337047,0.045771985674492636,0,0,0
00-0036620,D.Eskridge,SEA,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,4,0,0,0,0,132,0,0,-2.892498948611319,0,0,0.14285714285714285,0.35294117647058826,0.4613445378151261,0,0,0
00-0036620,D.Eskridge,SEA,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,7,0,0,0,0,1.300713905482553,0,2,3,10,0,0,0,12,18,1,0.8451797692105174,0,0.8333333333333334,0.1111111111111111,0.05263157894736842,0.20350877192982456,0,1.7000000000000002,3.7
00-0036620,D.Eskridge,SEA,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,30,0,0,0,1,4.480526681756601,0,1,3,7,0,0,0,32,2,0,-1.2272315714186783,0,0.21875,0.10714285714285714,0.15763546798029557,0.2710591133004926,0,3.7,4.7
00-0036626,D.Brown,WAS,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,4,-2,0,0,0,39,0,0,-5.270895396069263,0,-0.05128205128205128,0.2,0.29770992366412213,0.5083969465648855,0,-0.2,0.8
00-0036626,D.Brown,WAS,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,34,0,0,0,87,4,1,0.31317955895792693,0,0.39080459770114945,0.13636363636363635,0.25588235294117645,0.383663101604278,0,3.4000000000000004,6.4
00-0036626,D.Brown,WAS,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-4,0,0,0,0,-1.2277511132415384,0,0,2,0,0,0,0,44,0,0,-1.827023712452501,0,0,0.08333333333333333,0.26666666666666666,0.31166666666666665,0,-0.4,-0.4
00-0036626,D.Brown,WAS,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,29,5,1,1.098197978863027,0,0.6551724137931034,0.06060606060606061,0.09830508474576272,0.1597226502311248,0,1.9000000000000001,2.9000000000000004
00-0036626,D.Brown,WAS,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,30,0,0,0,80,9,2,0.16734790548493805,0,0.375,0.15384615384615385,0.2909090909090909,0.4344055944055944,0,3,6
00-0036626,D.Brown,WAS,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,-1,7,0,0.08402208751067519,0,0,0.03333333333333333,-0.0049504950495049506,0.046534653465346534,0,0.6000000000000001,1.6
00-0036626,D.Brown,WAS,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,34,0,0,-1.1200205413624644,0,0,0.030303030303030304,0.09714285714285714,0.11345454545454545,0,0,0
00-0036626,D.Brown,WAS,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,53,0,0,0,49,4,1,3.522663851385005,0,1.0816326530612246,0.06666666666666667,0.1975806451612903,0.2383064516129032,0,5.300000000000001,7.300000000000001
00-0036626,D.Brown,WAS,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,25,0,0,0,20,5,1,1.4492064038058743,0,1.25,0.029411764705882353,0.12578616352201258,0.13216796152423232,0,2.5,3.5
00-0036627,D.Fitzpatrick,TEN,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,-1,1,0,-0.5921009951271117,0,0,0.037037037037037035,-0.007042253521126761,0.05062597809076682,0,0,1
00-0036627,D.Fitzpatrick,TEN,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,35,1,0,0,96,2,3,-4.586071941012051,0,0.3645833333333333,0.11764705882352941,0.22966507177033493,0.33723613847452855,0,9.5,12.5
00-0036627,D.Fitzpatrick,TEN,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,14,0,1,0.9599216633941978,0,1,0.047619047619047616,0.109375,0.14799107142857143,0,1.4000000000000001,2.4000000000000004
00-0036628,J.Bates,WAS,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,2,5,0,1.386582606472075,0,3.5,0.02564102564102564,0.007272727272727273,0.043552447552447554,0,0.7000000000000001,1.7000000000000002
00-0036628,J.Bates,WAS,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,2,2,0,-0.13337433338165283,0,2,0.02702702702702703,0.008264462809917356,0.04632566450748269,0,0.4,1.4
00-0036628,J.Bates,WAS,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,25,0,0,0,18,7,1,1.9541493853903376,0,1.3888888888888888,0.09375,0.07627118644067797,0.19401483050847457,0,2.5,5.5
00-0036628,J.Bates,WAS,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,23,0,0,0,10,13,1,2.4834112372482195,0,2.3,0.15,0.041666666666666664,0.25416666666666665,0,2.3000000000000003,5.300000000000001
00-0036628,J.Bates,WAS,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,15,0,0,0,5,10,1,1.2209310354664922,0,3,0.029411764705882353,0.027932960893854747,0.06367071968452184,0,1.5,2.5
00-0036628,J.Bates,WAS,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,42,0,0,0,29,15,2,2.66525113733951,0,1.4482758620689655,0.13333333333333333,0.14356435643564355,0.3004950495049505,0,4.2,7.2
00-0036628,J.Bates,WAS,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,0,24,1,0.9353210193803534,0,0,0.06060606060606061,0,0.09090909090909091,0,1.9000000000000001,2.9000000000000004
00-0036628,J.Bates,WAS,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,29,0,0,0,15,14,1,2.9450560464756563,0,1.9333333333333333,0.03333333333333333,0.08064516129032258,0.1064516129032258,0,2.9000000000000004,3.9000000000000004
00-0036628,J.Bates,WAS,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,45,1,1,0,13,32,2,4.150631623750087,0,3.4615384615384617,0.1,0.05241935483870968,0.18669354838709679,0,10.5,12.5
00-0036628,J.Bates,WAS,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,35,0,0,0,39,16,2,-1.5127257290878333,0,0.8974358974358975,0.11764705882352941,0.24528301886792453,0.3481687014428413,0,3.5,6.5
00-0036628,J.Bates,WAS,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,16,1,0,-0.3486283374368213,0,0.3125,0.11764705882352941,0.1111111111111111,0.2542483660130719,0,0.5,1.5
00-0036630,T.Wallace,BAL,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,19,0,0,-0.5130209620110691,0,0,0.03125,0.0683453237410072,0.09471672661870503,0,0,0
00-0036630,T.Wallace,BAL,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,5,0,0,0,1,0,0,-0.9149115738691762,0,5,0.05128205128205128,0.00411522633744856,0.07980373535929092,0,0.5,1.5
00-0036630,T.Wallace,BAL,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,18,0,0,0,4,14,1,1.453937222599052,0,4.5,0.05405405405405406,0.014814814814814815,0.09145145145145145,0,1.8,2.8
00-0036630,T.Wallace,BAL,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,10,0,0,-2.778717302950099,0,0,0.03125,0.03597122302158273,0.07205485611510791,0,0,0
00-0036635,I.Smith-Marsette,MIN,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,4,2,0,0.13693277962738648,0,1.5,0.030303030303030304,0.023529411764705882,0.06192513368983957,0,0.6000000000000001,1.6
00-0036635,I.Smith-Marsette,MIN,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,7,1,0,0,36,0,1,1.2583113958826289,0,0.19444444444444445,0.09090909090909091,0.14457831325301204,0.23756845564074477,0,6.7,7.7
00-0036635,I.Smith-Marsette,MIN,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,103,1,0,0,88,15,3,10.008855295774993,0,1.1704545454545454,0.14285714285714285,0.3154121863799283,0.43507424475166406,0,16.3,19.3
